dataset,band,test_idx,train_idx,jaccard8,flagged,test_label,train_label,sw_score,sw_identity,sw_coverage,sw_aln_len,len_test,len_train,homolog,homolog_strict,homolog_loose
human_enhancers_ensembl,j_lt_0p1,126154,47617,0.00204081623815,0,0,0,199.5,0.544973544973545,0.673202614379085,189,356,153,0,0,0
human_enhancers_ensembl,j_lt_0p1,126171,21030,0.0,0,0,0,289.0,0.3958333333333333,0.4441558441558441,432,385,393,0,0,0
human_enhancers_ensembl,j_lt_0p1,125897,121265,0.0059760957956314,0,0,1,218.5,0.4391025641025641,0.6008771929824561,312,295,228,0,0,0
human_enhancers_ensembl,j_lt_0p1,126112,16538,0.0,0,0,0,125.5,0.3926701570680628,0.6578947368421053,191,332,114,0,0,0
human_enhancers_ensembl,j_lt_0p1,126107,113271,0.0015313936164602,0,0,1,188.5,0.4005524861878453,0.5160142348754448,362,394,281,0,0,0
human_enhancers_ensembl,j_lt_0p1,126067,98984,0.0,0,0,1,133.0,0.4970760233918128,0.5666666666666667,171,150,449,0,0,0
human_enhancers_ensembl,j_lt_0p1,126188,49783,0.0094562647864222,0,0,0,191.5,0.4747474747474747,0.5371428571428571,198,175,267,0,0,0
human_enhancers_ensembl,j_lt_0p1,125927,59265,0.0035778174642473,0,0,0,238.0,0.3949579831932773,0.4828767123287671,357,292,295,0,0,0
human_enhancers_ensembl,j_lt_0p1,125929,76362,0.0028409091755747,0,0,1,313.5,0.4319654427645788,0.6329113924050633,463,415,316,0,0,0
human_enhancers_ensembl,j_lt_0p1,126067,95182,0.0041928719729185,0,0,1,167.5,0.3961538461538461,0.6866666666666666,260,150,343,0,0,0
human_enhancers_ensembl,j_lt_0p1,126238,53089,0.0,0,0,0,143.5,0.4761904761904761,0.625,168,438,128,0,0,0
human_enhancers_ensembl,j_lt_0p1,126164,108563,0.0,0,0,1,99.5,0.3815028901734104,0.6470588235294118,173,287,102,0,0,0
human_enhancers_ensembl,j_lt_0p1,126070,99978,0.0,0,0,1,37.5,0.625,0.625,24,24,86,0,0,0
human_enhancers_ensembl,j_lt_0p1,126180,66425,0.0039840638637542,0,0,1,134.0,0.3787878787878788,0.4926108374384236,264,321,203,0,0,0
human_enhancers_ensembl,j_lt_0p1,125890,94422,0.0,0,0,1,53.0,0.8125,0.7647058823529411,16,206,17,1,0,1
human_enhancers_ensembl,j_lt_0p1,125899,110760,0.0,0,0,1,128.5,0.4114583333333333,0.6124031007751938,192,277,129,0,0,0
human_enhancers_ensembl,j_lt_0p1,125958,86354,0.0072639225982129,0,0,1,118.5,0.54,0.72,100,358,75,0,0,0
human_enhancers_ensembl,j_lt_0p1,126056,32194,0.003115264698863,0,0,0,196.0,0.415041782729805,0.5379061371841155,359,390,277,0,0,0
human_enhancers_ensembl,j_lt_0p1,126141,65344,0.0074626863934099,0,0,1,119.5,0.4342105263157895,0.55,152,120,164,0,0,0
human_enhancers_ensembl,j_lt_0p1,126006,104269,0.0050505050458014,0,0,1,249.0,0.476027397260274,0.516728624535316,292,269,366,0,0,0
human_enhancers_ensembl,j_lt_0p1,125913,28412,0.0014577260008081,0,0,0,230.5,0.3662650602409638,0.4108108108108108,415,370,375,0,0,0
human_enhancers_ensembl,j_lt_0p1,126054,15329,0.0069204154424369,0,0,0,420.0,0.4590163934426229,0.5740318906605922,549,470,439,0,0,0
human_enhancers_ensembl,j_lt_0p1,125933,4008,0.0,0,0,0,282.5,0.4214123006833713,0.4636591478696741,439,399,399,0,0,0
human_enhancers_ensembl,j_lt_0p1,125975,31877,0.003115264698863,0,0,0,154.0,0.5471698113207547,0.6397058823529411,159,136,203,0,0,0
human_enhancers_ensembl,j_lt_0p1,126111,76587,0.0070323487743735,0,0,1,288.5,0.4496314496314496,0.5069252077562327,407,381,361,0,0,0
human_enhancers_ensembl,j_lt_0p1,126258,101474,0.0,0,0,1,92.5,0.3441558441558441,0.4453781512605042,308,238,238,0,0,0
human_enhancers_ensembl,j_lt_0p1,126058,36824,0.0027397261001169,0,0,0,138.5,0.4418604651162791,0.6495726495726496,172,117,266,0,0,0
human_enhancers_ensembl,j_lt_0p1,125921,83413,0.0,0,0,1,15.0,1.0,1.0,3,299,3,1,1,1
human_enhancers_ensembl,j_lt_0p1,126100,10347,0.0,0,0,0,198.0,0.4951923076923077,0.5786516853932584,208,197,178,0,0,0
human_enhancers_ensembl,j_lt_0p1,126161,18538,0.0,0,0,0,144.0,0.3651226158038147,0.4227129337539432,367,317,318,0,0,0
human_enhancers_ensembl,j_lt_0p1,126156,97596,0.0029498524963855,0,0,1,45.5,0.4666666666666667,0.875,30,352,16,0,0,0
human_enhancers_ensembl,j_lt_0p1,126071,70797,0.0021905805915594,0,0,1,234.0,0.3315412186379928,0.4048140043763676,558,483,457,0,0,0
human_enhancers_ensembl,j_lt_0p1,126229,38597,0.006015037652105,0,0,0,190.0,0.4583333333333333,0.5612244897959183,240,491,196,0,0,0
human_enhancers_ensembl,j_lt_0p1,126135,103407,0.0,0,0,1,68.5,0.4725274725274725,0.5180722891566265,91,83,132,0,0,0
human_enhancers_ensembl,j_lt_0p1,126033,25165,0.0,0,0,0,172.0,0.3853211009174312,0.4158415841584158,327,303,344,0,0,0
human_enhancers_ensembl,j_lt_0p1,126184,73145,0.0038535646162927,0,0,1,201.0,0.4805194805194805,0.6646706586826348,231,167,369,0,0,0
human_enhancers_ensembl,j_lt_0p1,125936,100183,0.0019920319318771,0,0,1,214.0,0.4175084175084175,0.6231155778894473,297,199,320,0,0,0
human_enhancers_ensembl,j_lt_0p1,126181,3491,0.0164203606545925,0,0,0,226.5,0.3967391304347826,0.5232974910394266,368,279,391,0,0,0
human_enhancers_ensembl,j_lt_0p1,126170,61597,0.0,0,0,0,186.5,0.4336283185840708,0.532608695652174,226,184,375,0,0,0
human_enhancers_ensembl,j_lt_0p1,126268,111320,0.0,0,0,1,35.5,0.7692307692307693,0.6666666666666666,13,178,15,0,0,1
human_enhancers_ensembl,j_lt_0p1,126148,97861,0.0,0,0,1,128.0,0.4478527607361963,0.6636363636363637,163,110,214,0,0,0
human_enhancers_ensembl,j_lt_0p1,126102,103256,0.0,0,0,1,117.0,0.4098360655737705,0.4491017964071856,183,244,167,0,0,0
human_enhancers_ensembl,j_lt_0p1,126077,94690,0.0055710305459797,0,0,1,241.0,0.3831967213114754,0.5081521739130435,488,369,368,0,0,0
human_enhancers_ensembl,j_lt_0p1,126260,14503,0.0,0,0,0,166.0,0.5170454545454546,0.6408450704225352,176,142,227,0,0,0
human_enhancers_ensembl,j_lt_0p1,126044,68559,0.0021978022996336,0,0,1,143.5,0.5035971223021583,0.6862745098039216,139,371,102,0,0,0
human_enhancers_ensembl,j_lt_0p1,126211,119396,0.0,0,0,1,106.5,0.3798882681564245,0.4563758389261745,179,182,149,0,0,0
human_enhancers_ensembl,j_lt_0p1,126226,66576,0.010335917584598,0,0,1,114.5,0.3571428571428571,0.6875,154,359,80,0,0,0
human_enhancers_ensembl,j_lt_0p1,126197,3738,0.0025220680981874,0,0,0,301.0,0.3931297709923664,0.5012165450121655,524,421,411,0,0,0
human_enhancers_ensembl,j_lt_0p1,125887,101772,0.0032154340296983,0,0,1,176.5,0.4414414414414414,0.7050359712230215,222,506,139,0,0,0
human_enhancers_ensembl,j_lt_0p1,126063,26631,0.0037383178714662,0,0,0,222.0,0.4,0.5275590551181102,335,303,254,0,0,0
human_enhancers_ensembl,j_lt_0p1,126085,53781,0.0,0,0,0,153.0,0.4775280898876404,0.7083333333333334,178,120,306,0,0,0
human_enhancers_ensembl,j_lt_0p1,126231,91487,0.0036697247996926,0,0,1,176.0,0.384393063583815,0.5807860262008734,346,229,343,0,0,0
human_enhancers_ensembl,j_lt_0p1,126257,112504,0.0019120458746328,0,0,1,173.0,0.3464052287581699,0.6503067484662577,306,382,163,0,0,0
human_enhancers_ensembl,j_lt_0p1,125985,77025,0.0,0,0,1,102.0,0.3755656108597285,0.6384615384615384,221,130,398,0,0,0
human_enhancers_ensembl,j_lt_0p1,126091,87656,0.0042313118465244,0,0,1,276.5,0.3800424628450106,0.494475138121547,471,362,374,0,0,0
human_enhancers_ensembl,j_lt_0p1,126066,115588,0.0047694751992821,0,0,1,242.0,0.43646408839779,0.5015873015873016,362,315,348,0,0,0
human_enhancers_ensembl,j_lt_0p1,126180,81594,0.0012642225483432,0,0,1,258.5,0.4116161616161616,0.5077881619937694,396,321,493,0,0,0
human_enhancers_ensembl,j_lt_0p1,126053,54059,0.0052631581202149,0,0,0,227.0,0.4164383561643835,0.5467625899280576,365,278,316,0,0,0
human_enhancers_ensembl,j_lt_0p1,126139,108907,0.0,0,0,1,21.0,0.8333333333333334,0.5,6,10,45,1,0,1
human_enhancers_ensembl,j_lt_0p1,126164,111137,0.002506265649572,0,0,1,49.5,0.4489795918367347,0.1476510067114094,49,287,149,0,0,0
human_enhancers_ensembl,j_lt_0p1,125917,58123,0.011312217451632,0,0,0,149.5,0.3309859154929577,0.7704918032786885,284,122,347,0,0,0
human_enhancers_ensembl,j_lt_0p1,126038,46144,0.0024096386041492,0,0,0,156.0,0.4678899082568807,0.5828571428571429,218,175,264,0,0,0
human_enhancers_ensembl,j_lt_0p1,125960,21484,0.0074738417752087,0,0,0,182.0,0.3746031746031746,0.6820809248554913,315,530,173,0,0,0
human_enhancers_ensembl,j_lt_0p1,126216,7505,0.0,0,0,0,131.5,0.4764397905759162,0.6453900709219859,191,227,141,0,0,0
human_enhancers_ensembl,j_lt_0p1,125915,116491,0.0032733224797993,0,0,1,209.0,0.4849624060150376,0.4285714285714285,266,330,301,0,0,0
human_enhancers_ensembl,j_lt_0p1,126195,31180,0.0055865920148789,0,0,0,368.5,0.4285714285714285,0.5393258426966292,560,479,445,0,0,0
human_enhancers_ensembl,j_lt_0p1,125902,90946,0.0151843819767236,0,0,1,113.0,0.3743842364532019,0.7169811320754716,203,106,383,0,0,0
human_enhancers_ensembl,j_lt_0p1,126118,110066,0.0031397175043821,0,0,1,287.5,0.4692737430167598,0.5217391304347826,358,337,322,0,0,0
human_enhancers_ensembl,j_lt_0p1,126182,28882,0.0021691974252462,0,0,0,138.5,0.4642857142857143,0.6902654867256637,168,113,391,0,0,0
human_enhancers_ensembl,j_lt_0p1,126186,49452,0.0,0,0,0,283.0,0.4237668161434977,0.6823104693140795,446,500,277,0,0,0
human_enhancers_ensembl,j_lt_0p1,126234,107583,0.0021978022996336,0,0,1,137.5,0.3783783783783784,0.6666666666666666,222,126,349,0,0,0
human_enhancers_ensembl,j_lt_0p1,126207,101220,0.0,0,0,1,37.0,0.7857142857142857,0.6875,14,16,209,0,0,1
human_enhancers_ensembl,j_lt_0p1,125972,97055,0.0135542172938585,0,0,1,233.0,0.436532507739938,0.6811594202898551,323,483,207,0,0,0
human_enhancers_ensembl,j_lt_0p1,126001,56729,0.0,0,0,0,81.0,0.3813559322033898,0.7627118644067796,118,59,378,0,0,0
human_enhancers_ensembl,j_lt_0p1,125986,70464,0.0,0,0,1,73.0,0.437956204379562,0.5825242718446602,137,335,103,0,0,0
human_enhancers_ensembl,j_lt_0p1,125950,83816,0.0054347827099263,0,0,1,312.0,0.4332603938730853,0.5351351351351351,457,403,370,0,0,0
human_enhancers_ensembl,j_lt_0p1,125957,116736,0.0,0,0,1,27.0,0.7777777777777778,0.4375,9,374,16,0,0,1
human_enhancers_ensembl,j_lt_0p1,126269,30195,0.0,0,0,0,150.0,0.4183673469387755,0.7130434782608696,196,115,369,0,0,0
human_enhancers_ensembl,j_lt_0p1,126017,98749,0.0,0,0,1,119.5,0.4366197183098591,0.5344827586206896,213,196,174,0,0,0
human_enhancers_ensembl,j_lt_0p1,126041,82029,0.0,0,0,1,31.0,0.875,0.875,8,398,8,1,0,1
human_enhancers_ensembl,j_lt_0p1,126119,33144,0.0104347830638289,0,0,0,202.0,0.4121621621621621,0.6288659793814433,296,194,406,0,0,0
human_enhancers_ensembl,j_lt_0p1,126085,79437,0.0096852304413914,0,0,1,166.5,0.4593023255813953,0.6583333333333333,172,120,312,0,0,0
human_enhancers_ensembl,j_lt_0p1,126258,2299,0.0016835016431286,0,0,0,199.5,0.4607142857142857,0.542016806722689,280,238,392,0,0,0
human_enhancers_ensembl,j_lt_0p1,126019,4423,0.0027173913549631,0,0,0,335.5,0.4353182751540041,0.5638297872340425,487,376,395,0,0,0
human_enhancers_ensembl,j_lt_0p1,126051,91071,0.005382131319493,0,0,1,318.0,0.3829787234042553,0.5230024213075061,564,550,413,0,0,0
human_enhancers_ensembl,j_lt_0p1,126008,70619,0.0022321429569274,0,0,1,159.0,0.4050632911392405,0.6620689655172414,237,145,322,0,0,0
human_enhancers_ensembl,j_lt_0p1,126119,31286,0.0034542314242571,0,0,0,188.0,0.4106583072100313,0.6752577319587629,319,194,402,0,0,0
human_enhancers_ensembl,j_lt_0p1,126266,97172,0.0,0,0,1,46.0,0.4067796610169492,0.2424242424242424,59,99,479,0,0,0
human_enhancers_ensembl,j_lt_0p1,125982,86321,0.0,0,0,1,98.5,0.4554455445544554,0.647887323943662,101,71,400,0,0,0
human_enhancers_ensembl,j_lt_0p1,126256,315,0.0063593005761504,0,0,0,233.5,0.4122562674094707,0.5670498084291188,359,394,261,0,0,0
human_enhancers_ensembl,j_lt_0p1,125910,106697,0.0027624310459941,0,0,1,303.0,0.4939172749391727,0.5546448087431693,411,366,376,0,0,0
human_enhancers_ensembl,j_lt_0p1,126057,90225,0.0036832413170486,0,0,1,235.5,0.430635838150289,0.5622641509433962,346,294,265,0,0,0
human_enhancers_ensembl,j_lt_0p1,126139,122453,0.0,0,0,1,30.0,1.0,0.6,6,10,427,1,0,1
human_enhancers_ensembl,j_lt_0p1,126241,94482,0.0169491525739431,0,0,1,310.5,0.3964757709251101,0.5325443786982249,454,466,338,0,0,0
human_enhancers_ensembl,j_lt_0p1,126021,58366,0.0047923321835696,0,0,0,180.0,0.468503937007874,0.53125,254,421,224,0,0,0
human_enhancers_ensembl,j_lt_0p1,125971,122060,0.0023201855365186,0,0,1,137.5,0.4015444015444015,0.5048543689320388,259,247,206,0,0,0
human_enhancers_ensembl,j_lt_0p1,125994,1230,0.0103626940399408,0,0,0,206.5,0.51,0.5396825396825397,200,189,216,0,0,0
human_enhancers_ensembl,j_lt_0p1,126158,39163,0.0,0,0,0,38.0,0.7692307692307693,0.5263157894736842,13,179,19,0,0,1
human_enhancers_ensembl,j_lt_0p1,125990,31755,0.0072992700152099,0,0,0,261.5,0.4123711340206185,0.5681818181818182,485,352,500,0,0,0
human_enhancers_ensembl,j_lt_0p1,126073,54334,0.0019267823081463,0,0,0,267.5,0.4658385093167702,0.6147540983606558,322,244,293,0,0,0
human_enhancers_ensembl,j_lt_0p1,126228,14977,0.0,0,0,0,86.5,0.3776223776223776,0.5346534653465347,143,272,101,0,0,0
human_enhancers_ensembl,j_lt_0p1,126013,28040,0.0196353439241647,0,0,0,407.5,0.39375,0.5625,480,336,430,0,0,0
human_enhancers_ensembl,j_lt_0p1,126132,117602,0.0,0,0,1,48.5,0.5833333333333334,0.6363636363636364,24,22,456,0,0,0
human_enhancers_ensembl,j_lt_0p1,126100,34843,0.006437768228352,0,0,0,194.0,0.4480286738351254,0.6345177664974619,279,197,287,0,0,0
human_enhancers_ensembl,j_lt_0p1,126087,112642,0.0021834061481058,0,0,1,182.5,0.4106463878326996,0.7058823529411765,263,153,326,0,0,0
human_enhancers_ensembl,j_lt_0p1,125976,14962,0.0169172938913106,0,0,0,204.5,0.3879310344827586,0.678391959798995,348,364,199,0,0,0
human_enhancers_ensembl,j_lt_0p1,126001,121984,0.0053475936874747,0,0,1,75.5,0.4468085106382978,0.711864406779661,94,59,144,0,0,0
human_enhancers_ensembl,j_lt_0p1,125985,31612,0.0078585464507341,0,0,0,193.0,0.4142259414225941,0.7615384615384615,239,130,413,0,0,0
human_enhancers_ensembl,j_lt_0p1,125905,22590,0.0016313213855028,0,0,0,134.0,0.3722397476340694,0.4738955823293173,317,399,249,0,0,0
human_enhancers_ensembl,j_lt_0p1,125987,45656,0.0028943559154868,0,0,0,264.5,0.4584450402144772,0.5245398773006135,373,396,326,0,0,0
human_enhancers_ensembl,j_lt_0p1,126220,30675,0.0178970918059349,0,0,0,195.5,0.4052863436123348,0.4444444444444444,227,269,207,0,0,0
human_enhancers_ensembl,j_lt_0p1,126052,34823,0.0016750418581068,0,0,0,247.5,0.4073033707865168,0.6744186046511628,356,215,399,0,0,0
human_enhancers_ensembl,j_lt_0p1,126218,72906,0.0029069767333567,0,0,1,229.0,0.3697104677060133,0.4911242603550296,449,338,387,0,0,0
human_enhancers_ensembl,j_lt_0p1,125999,100990,0.0158501435071229,0,0,1,283.5,0.4527845036319612,0.5666666666666667,413,330,401,0,0,0
human_enhancers_ensembl,j_lt_0p1,126016,98098,0.0023310023825615,0,0,1,125.0,0.4098360655737705,0.7142857142857143,183,105,359,0,0,0
human_enhancers_ensembl,j_lt_0p1,126084,68265,0.0,0,0,1,185.0,0.3793103448275862,0.4121037463976945,377,367,347,0,0,0
human_enhancers_ensembl,j_lt_0p1,126213,71871,0.0081967208534479,0,0,1,268.0,0.4069148936170212,0.5151515151515151,376,334,297,0,0,0
human_enhancers_ensembl,j_lt_0p1,126229,67611,0.0040000001899898,0,0,1,288.5,0.4117647058823529,0.6539792387543253,459,491,289,0,0,0
human_enhancers_ensembl,j_lt_0p1,126188,15020,0.0019342360319569,0,0,0,182.0,0.3836477987421384,0.6971428571428572,318,175,363,0,0,0
human_enhancers_ensembl,j_lt_0p1,126094,68292,0.0,0,0,1,124.0,0.4175824175824176,0.4269662921348314,182,218,178,0,0,0
human_enhancers_ensembl,j_lt_0p1,125948,76063,0.0,0,0,1,187.0,0.3991853360488798,0.4839506172839506,491,438,405,0,0,0
human_enhancers_ensembl,j_lt_0p1,126126,112496,0.0,0,0,1,138.5,0.41,0.4432432432432432,200,187,185,0,0,0
human_enhancers_ensembl,j_lt_0p1,126211,65433,0.0053333332762122,0,0,1,172.5,0.4611398963730569,0.489010989010989,193,182,219,0,0,0
human_enhancers_ensembl,j_lt_0p1,126014,44375,0.0023474178742617,0,0,0,170.5,0.4579439252336448,0.5764705882352941,214,170,271,0,0,0
human_enhancers_ensembl,j_lt_0p1,126123,3917,0.0018903592135757,0,0,0,137.0,0.3962848297213622,0.5140562248995983,323,249,299,0,0,0
human_enhancers_ensembl,j_lt_0p1,126004,30623,0.0119402986019849,0,0,0,132.0,0.4285714285714285,0.6260869565217392,168,115,256,0,0,0
human_enhancers_ensembl,j_lt_0p1,125944,7827,0.0,0,0,0,127.0,0.3862068965517241,0.4552845528455284,290,268,246,0,0,0
human_enhancers_ensembl,j_lt_0p1,126231,12239,0.0,0,0,0,201.0,0.4084967320261438,0.5458515283842795,306,229,300,0,0,0
human_enhancers_ensembl,j_lt_0p1,126039,18761,0.0022935778833925,0,0,0,129.5,0.4484848484848485,0.6981132075471698,165,350,106,0,0,0
human_enhancers_ensembl,j_lt_0p1,126041,24207,0.0094086024910211,0,0,0,361.5,0.4617021276595744,0.5786666666666667,470,398,375,0,0,0
human_enhancers_ensembl,j_lt_0p1,125972,16969,0.0061349691823124,0,0,0,235.5,0.4366666666666666,0.6752577319587629,300,483,194,0,0,0
human_enhancers_ensembl,j_lt_0p1,125888,53120,0.003086419776082,0,0,0,289.0,0.4271844660194174,0.6153846153846154,412,286,431,0,0,0
human_enhancers_ensembl,j_lt_0p1,126016,4081,0.0128205129876732,0,0,0,142.0,0.4,0.6857142857142857,180,105,304,0,0,0
human_enhancers_ensembl,j_lt_0p1,126162,103276,0.0106241703033447,0,0,1,352.5,0.4586129753914988,0.5297157622739018,447,397,387,0,0,0
human_enhancers_ensembl,j_lt_0p1,126077,14029,0.0021786491852253,0,0,0,148.5,0.4213483146067415,0.7075471698113207,178,369,106,0,0,0
human_enhancers_ensembl,j_lt_0p1,125959,102094,0.004601227119565,0,0,1,259.0,0.3837719298245614,0.4888268156424581,456,364,358,0,0,0
human_enhancers_ensembl,j_lt_0p1,125897,61334,0.0057636885903775,0,0,0,290.0,0.4408060453400503,0.5932203389830508,397,295,446,0,0,0
human_enhancers_ensembl,j_lt_0p1,126167,76462,0.0,0,0,1,299.0,0.4887640449438202,0.6327272727272727,356,476,275,0,0,0
human_enhancers_ensembl,j_lt_0p1,126163,27626,0.0,0,0,0,196.5,0.3947368421052631,0.6217616580310881,304,193,429,0,0,0
human_enhancers_ensembl,j_lt_0p1,126148,87873,0.0,0,0,1,80.5,0.4852941176470588,0.3,68,110,201,0,0,0
human_enhancers_ensembl,j_lt_0p1,125990,81253,0.0016750418581068,0,0,1,213.0,0.4281984334203655,0.5795053003533569,383,352,283,0,0,0
human_enhancers_ensembl,j_lt_0p1,125993,97688,0.0091556459665298,0,0,1,333.0,0.4092409240924092,0.501010101010101,606,495,530,0,0,0
human_enhancers_ensembl,j_lt_0p1,126214,36224,0.0067340065725147,0,0,0,179.5,0.4246575342465753,0.5462555066079295,292,400,227,0,0,0
human_enhancers_ensembl,j_lt_0p1,126025,53762,0.0,0,0,0,257.0,0.4187817258883248,0.5409836065573771,394,371,305,0,0,0
human_enhancers_ensembl,j_lt_0p1,126168,11418,0.0,0,0,0,190.0,0.4146341463414634,0.5586854460093896,287,213,276,0,0,0
human_enhancers_ensembl,j_lt_0p1,125879,4831,0.0090415915474295,0,0,0,271.5,0.4033816425120773,0.5045317220543807,414,331,385,0,0,0
human_enhancers_ensembl,j_lt_0p1,126100,40267,0.0,0,0,0,139.0,0.4875,0.527027027027027,160,197,148,0,0,0
human_enhancers_ensembl,j_lt_0p1,125968,17671,0.0018416206585243,0,0,0,274.0,0.466472303206997,0.622568093385214,343,303,257,0,0,0
human_enhancers_ensembl,j_lt_0p1,125895,113471,0.0026490066666156,0,0,1,199.0,0.385395537525355,0.4797979797979798,493,406,396,0,0,0
human_enhancers_ensembl,j_lt_0p1,126148,4104,0.0020703934133052,0,0,0,123.5,0.4076433121019108,0.5818181818181818,157,110,393,0,0,0
human_enhancers_ensembl,j_lt_0p1,125945,113594,0.0,0,0,1,205.0,0.4430894308943089,0.6526946107784432,246,167,486,0,0,0
human_enhancers_ensembl,j_lt_0p1,125972,11029,0.0,0,0,0,182.0,0.4553571428571428,0.6107784431137725,224,483,167,0,0,0
human_enhancers_ensembl,j_lt_0p1,126173,72331,0.0,0,0,1,114.5,0.4625850340136054,0.5190839694656488,147,131,176,0,0,0
human_enhancers_ensembl,j_lt_0p1,126228,44133,0.0062597808428108,0,0,0,187.5,0.3356164383561644,0.5404411764705882,438,272,390,0,0,0
human_enhancers_ensembl,j_lt_0p1,126162,117399,0.0010764262406155,0,0,1,301.5,0.4225092250922509,0.5768261964735516,542,397,552,0,0,0
human_enhancers_ensembl,j_lt_0p1,126143,13429,0.0030487803742289,0,0,0,251.5,0.4305177111716621,0.5486111111111112,367,288,391,0,0,0
human_enhancers_ensembl,j_lt_0p1,126270,80982,0.0,0,0,1,118.0,0.4550898203592814,0.5984251968503937,167,127,227,0,0,0
human_enhancers_ensembl,j_lt_0p1,125942,89935,0.0046801869757473,0,0,1,273.5,0.412987012987013,0.554006968641115,385,287,399,0,0,0
human_enhancers_ensembl,j_lt_0p1,126142,3037,0.0,0,0,0,140.5,0.3216783216783216,0.6814814814814815,286,135,313,0,0,0
human_enhancers_ensembl,j_lt_0p1,125950,73610,0.0,0,0,1,271.5,0.4288577154308617,0.5310173697270472,499,403,444,0,0,0
human_enhancers_ensembl,j_lt_0p1,126211,50669,0.0,0,0,0,193.0,0.3940397350993377,0.6538461538461539,302,182,325,0,0,0
human_enhancers_ensembl,j_lt_0p1,126186,81398,0.0082191778346896,0,0,1,287.0,0.4354838709677419,0.5890909090909091,372,500,275,0,0,0
human_enhancers_ensembl,j_lt_0p1,126068,18205,0.0015455950051546,0,0,0,223.0,0.4328767123287671,0.5745454545454546,365,393,275,0,0,0
human_enhancers_ensembl,j_lt_0p1,125999,80976,0.0095238098874688,0,0,1,276.0,0.4498644986449864,0.503030303030303,369,330,332,0,0,0
human_enhancers_ensembl,j_lt_0p1,126123,35511,0.0013831258984282,0,0,0,256.5,0.3832599118942731,0.6987951807228916,454,249,496,0,0,0
human_enhancers_ensembl,j_lt_0p1,126247,58771,0.0,0,0,0,32.0,0.8,0.6666666666666666,10,12,187,1,0,1
human_enhancers_ensembl,j_lt_0p1,125994,91923,0.0,0,0,1,158.5,0.4590909090909091,0.5674157303370787,220,189,178,0,0,0
human_enhancers_ensembl,j_lt_0p1,126131,112297,0.0,0,0,1,43.0,0.6666666666666666,0.7777777777777778,21,18,291,0,0,0
human_enhancers_ensembl,j_lt_0p1,126097,74632,0.0116618080064654,0,0,1,246.5,0.4215938303341902,0.5157232704402516,389,318,392,0,0,0
human_enhancers_ensembl,j_lt_0p1,126140,108985,0.0,0,0,1,121.5,0.4296875,0.55,128,112,100,0,0,0
human_enhancers_ensembl,j_lt_0p1,126024,102419,0.0056925998069345,0,0,1,146.0,0.5210084033613446,0.6262626262626263,119,99,457,0,0,0
human_enhancers_ensembl,j_lt_0p1,126146,83138,0.00390625,0,0,1,184.0,0.4528301886792453,0.6382978723404256,265,188,341,0,0,0
human_enhancers_ensembl,j_lt_0p1,126264,22879,0.0045385779812932,0,0,0,327.0,0.4513715710723192,0.5973597359735974,401,382,303,0,0,0
human_enhancers_ensembl,j_lt_0p1,125932,77844,0.0,0,0,1,194.5,0.3843843843843844,0.4980544747081712,333,257,312,0,0,0
human_enhancers_ensembl,j_lt_0p1,126011,54440,0.0020161289721727,0,0,0,179.0,0.54375,0.5612903225806452,160,391,155,0,0,0
human_enhancers_ensembl,j_lt_0p1,125952,120018,0.0,0,0,1,119.0,0.4727272727272727,0.5909090909090909,110,88,221,0,0,0
human_enhancers_ensembl,j_lt_0p1,126021,9904,0.0087173096835613,0,0,0,308.5,0.4186046511627907,0.5281173594132029,516,421,409,0,0,0
human_enhancers_ensembl,j_lt_0p1,126026,9843,0.0,0,0,0,123.0,0.4210526315789473,0.625,190,221,128,0,0,0
human_enhancers_ensembl,j_lt_0p1,125971,119828,0.0036764706019312,0,0,1,74.0,0.3736263736263736,0.8292682926829268,91,247,41,0,0,0
human_enhancers_ensembl,j_lt_0p1,126093,59938,0.0020576131064444,0,0,0,158.0,0.4345794392523364,0.4673366834170854,214,199,311,0,0,0
human_enhancers_ensembl,j_lt_0p1,126271,113908,0.0026525198481976,0,0,1,146.5,0.46,0.5714285714285714,200,161,232,0,0,0
human_enhancers_ensembl,j_lt_0p1,126216,43049,0.0,0,0,0,94.0,0.4727272727272727,0.611764705882353,110,227,85,0,0,0
human_enhancers_ensembl,j_lt_0p1,125933,1804,0.0,0,0,0,185.5,0.3907692307692307,0.6105769230769231,325,399,208,0,0,0
human_enhancers_ensembl,j_lt_0p1,126127,98226,0.0,0,0,1,128.0,0.3508771929824561,0.5970149253731343,228,134,347,0,0,0
human_enhancers_ensembl,j_lt_0p1,126257,80322,0.0057803466916084,0,0,1,182.0,0.4720812182741117,0.58125,197,382,160,0,0,0
human_enhancers_ensembl,j_lt_0p1,126013,69209,0.0022522523067891,0,0,1,143.0,0.3474903474903475,0.6818181818181818,259,336,132,0,0,0
human_enhancers_ensembl,j_lt_0p1,126101,99762,0.0,0,0,1,42.0,0.5454545454545454,0.9230769230769232,22,465,13,0,0,0
human_enhancers_ensembl,j_lt_0p1,126108,76539,0.0,0,0,1,56.5,0.4666666666666667,0.5490196078431373,60,431,51,0,0,0
human_enhancers_ensembl,j_lt_0p1,126070,85831,0.0,0,0,1,51.5,0.625,0.8333333333333334,32,24,231,0,0,0
human_enhancers_ensembl,j_lt_0p1,126121,44928,0.0071174376644194,0,0,0,349.5,0.4361233480176211,0.5609065155807366,454,353,532,0,0,0
